rawText,ingredientMasterId
호박씨추출물등 복합물(피로갈롤: Pyrogallol) 18mg/g,579
"호박씨추출물등 복합물(호박씨추출물87.5%,대두배아추출물12.5%)",579
호프추출물,580
호프추출물(alpha acids와 iso-alpha acids의 합 30%),580
"혼합유산균분말(L.ACIDOPHILUS, S.THERMOPHILUS, B.LONGUM 1X1,000,000,000)",541
홀리바질추출물,581
홍경천추출물 KH101,583
"홍경천추출물분말(가루, 과립)",582
"홍경천추출물분말(가루, 과립)(Rosavin으로 22.0~33.0mg/g)",582
홍국,584
홍국분말(모나콜린-K 함량 0.065%),584
홍국추출물분말(고시형),584
홍삼 농축액(진세노사이드 Rg1과 Rb1 및 Rg3의 합0.5%),586
홍삼(4년근 이상),586
홍삼(고형분 60%이상),586
"홍삼(고형분 68%이상, 진세노사이드 Rg1과 Rb1 및 Rg3의 합 5㎎/g: 홍삼근 70%, 홍미삼 30%, 계100%)",586
"홍삼(원료삼배합비율:홍삼근70%,홍삼미30%)",586
홍삼(진세노사이드 Rb1+Rg1+Rg3의 합으로 4.5mg/g이상),586
"홍삼(진세노사이드 Rb1,Rb1 및 Rg3의합10.5mg/g)",586
"홍삼(진세노사이드 Rb1,Rb1 및 Rg3의합10mg/g)",586
홍삼(진세노사이드 Rb1과 Rb1의합8mg/g),586
"홍삼(진세노사이드 Rg1, Rb1 및 Rg3의 합 4mg/g)",586
홍삼(진세노사이드 Rg1과 Rb1 및 Rg3의 합 0.75%),586
"홍삼(진세노사이드Rg1,Rb1 및 Rg3의 합0.29%)",586
홍삼(홍삼근100%),586
"홍삼, 사상자, 산수유 복합추추출물",587
홍삼농축액 (진세노사이드 Rg1과 Rb1및 Rg3의 합 5mg/g),586
홍삼농축액 진세노사이드Rg1과Rb1 및 Rg3 합이 (7mg/g)의 80%이상,588
"홍삼농축액(6년근, 고형분 65%, 진세노사이드 Rg1과 Rb1 및 Rg3의 합 6mg/g)",586
"홍삼농축액(6년근, 진세노사이드Rg1과 Rb1 Rg3의 합 4mg/g 이상, 원료삼배합비율: 홍삼근 70%, 홍미삼 30%)",586
"홍삼농축액(6년근,국산)",586
"홍삼농축액(Rg1,Rb1 및 Rg3의 합 4.5mg/g이상)",586
"홍삼농축액(Rg1,Rb1 및 Rg3합: 5mg/g)",586
"홍삼농축액(Rg1,Rb1함량 3mg/g)",586
"홍삼농축액(고형분 60%, 진세노사이드Rg1,Rb1 및 Rg3의 합 8mg/g)",586
"홍삼농축액(고형분 60%, 진센노사이드 Rg1,Rb1 및 Rg3의 합 6.5mg이상)",586
"홍삼농축액(고형분 60%, 홍삼사포닌 70mg/g이상)(진세노사이드 Rg1과 Rb1의 합 11.2mg/g)",588
"홍삼농축액(고형분 60%이상, 진세노사이드 Rg1과 Rb1 및 Rg3의 합 8mg/g이상)",586
"홍삼농축액(고형분 60%이상, 홍삼사포닌 70mg/g이상(홍삼근40%, 홍미삼60% - 진세노사이드 Rg1과 Rb1의 합 17mg/g))",588
"홍삼농축액(고형분 64%,진세노사이드 Rg1과 Rb1 및 Rg3의 합: 3.5mg/g)",586
"홍삼농축액(고형분 68%, Rg1,Rb1 및 Rg3의 합 6.4mg/g)",586
"홍삼농축액(고형분60%, 진세노사이드 Rg1,Rb1 및 Rg3의합 6.5mg/g)",586
"홍삼농축액(고형분60%,진세노사이드Rg1,Rb1 및 Rg3의 합 5mg/g이상",588
"홍삼농축액(고형분60%이상, Rg1과 Rb1 및 Rg3의합 2.5mg/g이상)",586
홍삼농축액(고형분64%),586
"홍삼농축액(고형분65%이상, 홍삼근(6년근)70%, 홍미삼(6년근)30%, )",588
"홍삼농축액(국산,6년근이상, 진세노사이드 Rg1,Rb1 및 Rg3의 합 7mg/g이상, 고형분68%이상)",586
"홍삼농축액(농축물)(((국산,6년근이상,진세노사이드Rg1,Rb1 및 Rg3의합 10mg/g이상, 고형분 68%이상)(홍삼배합비율:홍삼근75%,홍미삼25%))",588
"홍삼농축액(농축물)((고형분70%, 홍삼근:홍미삼=70%:30%, 국산))",588
"홍삼농축액(농축물)((진세노사이드 RG1+Rb1=4mg/g, 국산, 고형분 함량 60% 이상))",588
"홍삼농축액(농축물)((진세노사이드 Rg1, Rb1 및 Rg3의 합 4.0mg/g))",588
"홍삼농축액(농축물)((진세노사이드 Rg1,Rb1 및 Rg3의 합 5.5mg/g))",588
"홍삼농축액(농축물)((진세노사이드 Rg1과 Rb1 및 Rg3의 합 12mg/g, 원료삼 배합비율 : 홍삼근류 70%, 홍삼미류 30%))",588
홍삼농축액(농축물)(1.2% 이상),588
"홍삼농축액(농축물)(4년근이상(Rg1,Rb1,Rg3(s)의 합=6 mg/g))",588
"홍삼농축액(농축물)(6년근 홍삼, 고형분 64%)",588
"홍삼농축액(농축물)(6년근)(진세노사이드 Rg1, Rb1 및 Rg3의 합 11mg/g)(홍삼근70%,홍미삼30%
)",588
"홍삼농축액(농축물)(6년근)(진세노사이드 Rg1, Rb1 및 Rg3의 합 7mg/g)(홍삼근70%,홍미삼30%
)",588
"홍삼농축액(농축물)(6년근, 홍삼성분 70mg/g, 고형분 60%)",588
홍삼농축액(농축물)(Rg1+ Rb1= 4mg/g),588
홍삼농축액(농축물)(고형분 50%),588
"홍삼농축액(농축물)(고형분 60% 이상, 국산, 홍삼근:홍미삼=70:30)",588
"홍삼농축액(농축물)(고형분 60%이상, ※원료삼배합비율: 홍삼근70%, 홍미삼30%)",588
"홍삼농축액(농축물)(고형분 60%이상, 국내산, 홍삼근:홍미삼=70:30)",588
"홍삼농축액(농축물)(고형분 60%이상, 홍삼근:홍미삼=70:30)",588
"홍삼농축액(농축물)(고형분 64%, 진세노사이드 Rg1, Rb1 및 Rg3의 합 5.5mg)",588
홍삼농축액(농축물)(고형분 65%이상),588
"홍삼농축액(농축물)(고형분 65%이상, 국내산, 홍삼근:홍미삼=70:30)",588
홍삼농축액(농축물)(고형분 함량 60 % 이상 원료삼 배합비율(%):홍삼근류:홍미삼류=70:30),588
"홍삼농축액(농축물)(고형분 함량 60% 이상, 국내산, 홍삼근:홍미삼=70:30)",588
"홍삼농축액(농축물)(고형분 함량 60%, 국내산, 홍삼근:홍미삼=7:3)",588
홍삼농축액(농축물)(고형분 함량 65% 이상),588
"홍삼농축액(농축물)(고형분60%이상, 진세노사이드 Rg1과 Rb1및 Rg3의 합 7㎎/g: 홍삼근 70%, 홍미삼 30%, 계100%)",588
"홍삼농축액(농축물)(고형분65%이상, 원료삼배합비율: 홍삼근70%, 홍미삼30% )",588
"홍삼농축액(농축물)(고형분함량 60 %, 원료삼 배합비율(%) : 홍삼근류 60, 홍미삼류 40, 진세노사이드 Rg1, Rb1 및 Rg3의 합 : 5 mg/g, )",588
"홍삼농축액(농축물)(고형분함량 65%, 원료삼 배합비율: 홍삼근류 70%, 홍미삼류 30%)",588
홍삼농축액(농축물)(기능성원료[홍삼농축액(농축물)(구분:고시형원료/배합비:100%/기능(지표)성분:진세노사이드 Rg1과 Rb1 및 Rg3의 합 4%),588
홍삼농축액(농축물)(액상),588
"홍삼농축액(농축물)(원료삼 배합비율: 인삼근류 60%, 미삼류 40%, 진세노사이드 Rg1, Rb1 및 Rg3 합 5mg/g)",588
"홍삼농축액(농축물)(원료삼 배합비율: 홈삼근류 70%, 미삼류 30%, 진세노사이드Rg1,Rb1 및 Rg3의 합: 10mg/g)",588
"홍삼농축액(농축물)(원료삼 배합비율: 홍삼근류 60%, 홍미삼류 40%, 진세노사이드Rg1,Rb1 및 Rg3의 합 5mg/g)",588
"홍삼농축액(농축물)(원료삼 비율 : 홍삼근70%, 홍미삼30%...100%)",588
"홍삼농축액(농축물)(원료삼배합비율: 홍삼근70%, 홍미삼30%, 고형분 65%이상)",588
"홍삼농축액(농축물)(원료삼비율: 홍삼근70%, 홍미삼30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1+Rb1=4mg/g, 고형분 65%이상, 홍삼근:홍미삼=70:30)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg1의 합 7.5mg/g)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3 의 합 4.5mg/g )",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3 의 합 5mg/g)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 10mg/g, 고형분 65%이상, 원료삼배합비율 : 홍삼근 70%, 홍삼미 30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 15mg/g)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 16mg/g)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 25mg/g)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 4mg/g, 고형분60%이상, 원료삼배합비율 : 홍삼근류 70%, 홍삼미류 30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 5.7mg/g, 고형분 65%이상)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 5mg/g, 고형분 60%이상, 원료삼배합비율 : 홍삼근류 70%, 홍삼미류 30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 5mg/g, 원료삼배합비율 : 홍삼근류 70, 홍삼미류 30)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1 및 Rg3의 합 7mg/g, 고형분 60%이상, 원료삼배합비율 : 홍삼근류 70%, 홍삼미류 30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1, Rg3의 합 12mg/g이상)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1과 Rg3 의 합 11mg/g, 원료삼배합비율 : 홍삼근류 70, 홍삼미류 30)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1과 Rg3 의 합 5mg/g, 원료삼배합비율 : 홍삼근류 70, 홍삼미류 30)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1과 Rg3 의 합 7mg/g, 원료삼배합비율 : 홍삼근류 73, 홍삼미류 27)",588
"홍삼농축액(농축물)(진세노사이드 Rg1, Rb1과 Rg3 의 합 9mg/g, 원료삼배합비율 : 홍삼근류 73, 홍삼미류 27)",588
"홍삼농축액(농축물)(진세노사이드 Rg1,Rb1 및 Rg3의 합 18mg/g)(홍삼근30%,홍미삼70%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1,Rb1 및 Rg3의 합 24mg/g)(홍삼근30%,홍미삼70%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1,Rb1 및 Rg3의 합 6mg/g)",588
"홍삼농축액(농축물)(진세노사이드 Rg1과 Rb1 및 Rg3의 합 4mg/g, 원료삼배합비율 : 홍삼근류 70%, 홍삼미류 30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1과 Rb1 및 Rg3의 합, 원료삼배합비율 : 홍삼근류 70%, 홍삼미류 30%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1과 Rb1및 Rg3의 합 7㎎/g: 홍삼근 70%, 홍미삼 30%, 계100%)",588
"홍삼농축액(농축물)(진세노사이드 Rg1과 Rb1및 Rg3의 합 7㎎:홍삼근 70%, 홍미삼 30%, 계100%)",588
"홍삼농축액(농축물)(진세노사이드Rg1, Rb1 및 Rg3의 합 4mg/g이상)",588
"홍삼농축액(농축물)(팽화발효, 인삼근류70%, 미삼류 30%)",588
"홍삼농축액(농축물)(홍미삼70%,홍삼근30%)",588
"홍삼농축액(농축물)(홍삼근 70%, 미삼 30%)",588
"홍삼농축액(농축물)(홍삼근 70%, 홍미삼 30%,  진세노사이드 Rb1과 Rg1의 합 : 0.7%)",588
"홍삼농축액(농축물)(홍삼금70%, 홍미삼30%)",588
"홍삼농축액(농축물)(홍삼농축액 90%, 덱스트린 3%, 팔라티노스 2%, 정제수 5%)",588
홍삼농축액(농축물)분말(고형분 60%이상),588
홍삼농축액(농축물)분말(원료삼배합비율 : 홍삼근 100%),588
"홍삼농축액(농축물)분말(원료삼배합비율 : 홍삼근(양삼) 70%, 홍미삼 30%)",588
"홍삼농축액(농축물)분말(진세노사이드 Rg1, Rb1 및 Rg3의 합 10.5mg/g)",588
"홍삼농축액(농축물)분말(진세노사이드 Rg1,Rb1 및 Rg3의 합 1.5% 이상)",588
"홍삼농축액(농축물)분말(진세노사이드Rg1,Rb1 및 Rg3의 합10mg/g이상)",588
"홍삼농축액(농축물)분말(홍미삼류 30%, 홍삼근류 70%)",588
"홍삼농축액(원료삼배합비율:홍삼근70%,홍미삼30%)",586
"홍삼농축액(진세노사이드 Rg1, Rb1 및 Rg3의 합 0.7%)",586
"홍삼농축액(진세노사이드 Rg1, Rb1 및 Rg3의 합 11mg/g)",586
"홍삼농축액(진세노사이드 Rg1,Rb1 및 Rg3의 합 5mg/g)",586
"홍삼농축액(진세노사이드 Rg1,Rb1 및 Rg3의합이 0.8%)",586
홍삼농축액(진세노사이드 Rg1과 Rb1 및 Rg3의 합 10mg/g) * 원료삼배합비율: 홍삼근 70%,588
홍삼농축액(진세노사이드 Rg1과 Rb1 및 Rg3의 합 6.4mg/g),586
홍삼농축액(진세노사이드 Rg1과 Rb1 및 Rg3의 합: 0.4%),586
홍삼농축액(진세노사이드 Rg1과 Rb1 및 Rg3의합 0.35%),586
홍삼농축액(진세노사이드 Rg1과 Rb1및 Rg3의 합 6.5mg/g),586
홍삼농축액(진세노사이드 Rg1과 Rb1및 Rg3의 합 6mg/g),586
홍삼농축액(진세노사이드 Rg1과 Rb1및 Rg3의 합 7.7mg/g),586
홍삼농축액(진세노사이드 Rg1과 Rb1및 Rg3의 합 8mg/g),586
홍삼농축액(진세노사이드 Rg1과 Rb1및 Rg3의 합 9mg/g),586
홍삼농축액(진세노사이드 Rg1과 Rb1의 합 0.5%),586
"홍삼농축액(진세노사이드 Rg1과 Rb1의 합 4mg/g)(홍삼근70%,홍미삼30%)",588
"홍삼농축액(진세노사이드Rg1,Rb1 및 Rg3의 합0.59%)",586
"홍삼농축액(진세노사이드Rg1과Rb1 및 Rg3의 합 0.6%,고형분 60%이상)",586
"홍삼농축액(홍삼100%)(진세노사이드 Rg1, Rb1 및 Rg3의 합5mg/g)",588
"홍삼농축액(홍삼6년근, 고형분60%이상, 홍삼근70%, 홍미삼30%)",586
"홍삼농축액(홍삼성분 120mg/g이상, 고형분 60%이상)(진세노사이드Rg1과 Rb1 및 Rg3의 합 3.0mg/g)",588
"홍삼농축액(홍삼성분70mg/g,고형분65%이상)",586
홍삼농축액(홍삼성분함량 70mg/g이상)(진세노사이드 Rg1과 Rb1 및 Rg3의 합 0.5%),588
홍삼농축액(홍삼성분함량 70mg/g이상)(진세노사이드 Rg1과 Rb1 및 Rg3의 합 0.67%),588
홍삼농축액[진세노사이드 Rg1과 Rb1 및 Rg3의 합 0.3%] 100%,588
"홍삼농축액[진세노사이드Rg1과Rb1및 Rg3의 합 10㎎/g, 고형분60%이상]",588
"홍삼농축액[홍삼근 70%, 홍미삼 30%]",588
"홍삼농축액농축액(농축물)(고형분 64%이상, 국내산)",588
홍삼농축액농축액(농축물)(고형분60%이상),588
홍삼농축액농축액(농축물)(진세노사이드 Rg1과Rb1 및 Rg3의 합 6.0mg/g이상),588
"홍삼농축액농축액(농축물)분말(6년근)(원료삼비율 : 홍삼근 30%, 홍미삼 70%)",588
홍삼농축액분말(고형분 65%이상),586
홍삼농축액분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합 1%),586
홍삼농축액분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합 12mg/g이상),586
홍삼농축액분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합으로 12mg/g이상),586
홍삼발효 농축액(고형분함량 60 % 이상),586
"홍삼발효 농축액(고형분함량 60 %, 원료삼 배합비율: 홍삼근류 60 %, 홍미삼류 40 %, 진세노사이드 Rg1과 Rb1의 합 5mg/g)",586
"홍삼발효 농축액(진세노사이드 Rg1, Rb1 및 Rg3의 합 5mg/g, 원료삼배합비율 : 홍삼근류 73, 홍삼미류 27)",586
홍삼발효 분말,586
"홍삼분말(가루, 과립)(진세노사이드Rg1과Rb1 및 Rg3의 합 5mg/g, 원료삼배합비율: 홍삼근류 60, 홍삼미류 40)",586
홍삼분말(국산),586
"홍삼분말(진세노사이드 Rg1,Rb1 및 Rg3의 합: 6.0mg/g)",586
"홍삼분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합 3.5mg/g, 홍삼근류70%, 홍삼미류30%)",586
홍삼분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합 6mg/g),586
홍삼분말(진세노사이드 Rg1과 Rb1 및 Rg3의 합으로 6mg/g이상),586
홍삼분말가루,586
홍삼오일,586
홍삼오일(KGC11o),589
홍삼추출물(추출액),586
홍삼추출물(추출액)분말(분말 추출물),586
홍삼추출물분말,586
홍삼추출효소처리분말,590
"홍삼팽화농축액(진세노사이드 Rg1, Rb1 및 Rg3의 합 8mg/g)",586
"홍삼혼합분말(가루, 과립)",586
홍어껍질콜라겐펩타이드,591
홍어껍질콜라겐펩타이드(제2025-49호),591
환원철(고시형),482
황국(Aspergillus 발효물 MK01),592
황금등복합물,593
황금등복합물(기능성원료인정제2006-3호),593
황기추출물 등 복합물(HT042),594
황산동(구리 25%),124
"황산동분말(가루, 과립)",124
황산망간(망간 36%),236
황산망간(망간으로서 32.51%),236
황산망간(망간함량 32.0%),236
황산망간(분말),236
황산아연(아연 22% 이상),378
"황산아연분말(가루, 과립)",378
황산제일철,482
황칠나무잎·줄기추출물,595
회화나무 열매추출물추출물(추출액)분말(분말 추출물),597
회화나무열매추출물(기능성원료인정제2010-27호),597
효소처리스테비아,90
흑차추출물,599
흑효모배양액분말,600
흰목이버섯효소분해추출물(Neu learn),601
히드록시프로필메틸셀룰로스,90
히드록시프로필메틸셀룰로오스,602
"히알루론산 나트륨분말(가루, 과립)",604
히알루론산(기능성원료인정제2017-2호),603
